208	210
209	17027
210	18302
211	9847
212	4357
213	24375
214	1520
215	2816
216	4990
217	139758
218	86225
219	19619
220	1161
221	126
222	10165
223	10
224	35056
225	50468
226	0
227	0
228	9642
229	24773
230	7045
231	33246
232	32843
233	7575
234	6865
235	36736
236	26830
237	37161
238	4936
239	17786
240	3051
241	8611
242	45552
243	12093
244	17167
245	2565
246	31971
247	1363
248	7580
249	1279
250	16326
251	0
252	43
253	30863
254	6410
255	12950
256	7549
257	1555
258	11982
259	248
260	48353
261	8538
262	17292
263	11204
264	22024
265	2462
266	5326
267	406
268	41796
269	20224
270	1795
271	16698
272	10196
273	17030
274	8629
275	17203
276	29633
277	12539
278	7336
279	12686
280	6057
281	15214
282	8004
283	590
284	1958
285	2702
286	192
287	7188
288	174
289	12430
290	11321
291	1847
292	242072
293	5836
294	1587
295	72115
296	16449
297	4329
298	5174
299	2524
300	464
301	6382
302	15380
303	1870
304	16748
305	15767
306	29083
307	16588
308	2
309	12744
310	2825
311	12563
312	903
313	2507
314	900
315	15500
316	2152
317	18
318	704
319	3030
320	11330
321	6093
322	37509
323	16971
324	2958
325	18892
326	93551
327	38065
328	758
329	2842
330	4155
331	16550
332	7811
333	6083
334	3482
335	6017
336	2061
337	0
338	1601
339	809
340	7798
341	6970
342	6546
343	22
344	2922
345	8649
346	7679
347	1158
348	12758
349	32827
350	18896
351	10639
352	9622
353	0
354	17525
355	2067
356	17237
357	59721
358	26320
359	5932
360	17207
361	400
362	17392
363	72678
364	47
365	17905
366	17541
367	1809
368	3901
369	4332
370	49635
371	3443
372	26484
373	8638
374	9387
375	343
376	10664
377	4691
378	1163
379	1747
380	7804
381	20798
382	2364
383	9453
384	4260
385	532
386	154033
387	13437
388	3165
389	52357
390	13275
391	2981
392	54
393	5401
394	5394
395	242
396	10981
397	21314
398	1505
399	10558
400	9909
401	10765
402	4030
403	8820
404	3860
405	12557
406	25574
407	1713
408	2290
409	19443
410	909
411	4126
412	2632
413	6072
414	3216
415	619
416	90435
417	10628
418	3052
419	52
420	29878
421	80777
422	14310
423	16
424	28330
425	3475
426	4
427	0
428	11502
429	3283
430	5904
431	67899
432	107151
433	7051
434	13649
435	11127
436	8730
437	931
438	32684
439	1478
440	0
441	1395
442	24387
443	2619
444	3516
445	206
446	12250
447	12129
448	32871
449	19405
450	24539
451	6918
452	263
453	17038
454	58263
455	18298
456	7784
457	4970
458	9774
459	1201
460	6712
461	8004
462	55517
463	1416
464	19797
465	2493
466	10966
467	11402
468	272188
469	5597
470	4161
471	19279
472	18325
473	126
474	1064
475	12468
476	13187
477	37888
478	13795
479	10342
480	8798
481	2626
482	1893
483	9155
484	17175
485	188
486	23973
487	7341
488	2510
489	4459
490	17728
491	24611
492	1186
493	47371
494	0
495	9730
496	205
497	35580
498	0
499	16
500	1313
501	52
502	33834
503	865
504	35113
505	25737
506	84
507	5397
508	5561
509	11418
510	33914
511	3516
512	3123
513	6885
514	267
515	8166
516	770
517	1605
518	17531
519	24995
520	1875
521	4285
522	16779
523	12
524	3310
525	106
526	3500
527	29871
528	3599
529	32992
530	25805
531	21649
532	20587
533	9657
534	6481
535	4063
536	22830
537	1510
538	1207
539	6598
540	4974
541	1361
542	8276
543	21028
544	13413
545	1334
546	1341
547	372
548	920
549	2434
550	14873
551	3692
552	6234
553	2533
554	22741
555	5208
556	902
557	19795
558	11953
559	0
560	47658
561	3138
562	8215
563	4280
564	3291
565	9819
566	62601
567	6407
568	9437
569	16943
570	24372
571	10169
572	670
573	6684
574	398
575	758
576	297
577	2266
578	5650
579	266
580	5690
581	1303
582	13673
583	4037
584	1378
585	3967
586	6947
587	8373
588	643
589	3518
590	52
591	11259
592	828
593	4209
594	13189
595	5878
596	6684
597	5942
598	9
599	31215
600	3523
601	7491
602	19439
603	2174
604	6057
605	44
606	9238
607	5551
608	9968
609	4230
610	8474
611	364
612	1956
613	21121
614	10024
615	1405
616	2427
617	422
618	1602
619	944
620	7362
621	485
622	5275
623	6965
624	204
625	9138
626	42366
627	2625
628	2329
629	4256
630	5484
631	7506
632	18111
633	628
634	1129
635	50597
636	0
637	18467
638	9569
639	4616
640	21154
641	20238
642	11061
643	4181
644	342
645	4737
646	12051
647	17529
648	16544
649	21882
650	3442
651	31241
652	21895
653	13367
654	2776
655	60886
656	20918
657	7017
658	69041
659	3475
660	26737
661	1331
662	19260
663	20006
664	21873
665	20104
666	3059
667	5590
668	8
669	7
670	2907
671	16221
672	2780
673	2922
674	7706
675	22411
676	12489
677	22085
678	77824
679	822
680	879
681	7851
682	4
683	9782
684	3364
685	24187
686	9342
687	4623
688	8059
689	2
690	386
691	15891
692	71165
693	5372
694	10769
695	2538
696	168
697	11916
698	4717
699	7503
700	184
701	11986
702	1440
703	19950
704	2584
705	9731
706	4727
707	26235
708	3918
709	7901
710	17066
711	9420
712	3197
713	6431
714	7822
715	4246
716	953
717	18325
718	20331
719	13726
720	19851
721	3971
722	6883
723	11483
724	20039
725	13459
726	2245
727	16171
728	25305
729	8428
730	101
731	3274
732	8873
733	2958
734	4709
735	20996
736	286
737	13121
738	8444
739	7993
740	635
741	35180
742	74340
743	12549
744	30392
745	9819
746	11051
747	26230
748	3473
749	15985
750	2011
751	6681
752	62385
753	22426
754	4681
755	15312
756	5501
757	1576
758	4634
759	1543
760	1899
761	18525
762	1292
763	28279
764	31812
765	912
766	5761
767	2932
768	285
769	4274
770	1786
771	8863
772	10211
773	631
774	3289
775	18466
776	10650
777	6325
778	10099
779	328
780	30982
781	1582
782	1950
783	14761
784	193099
785	6121
786	23984
787	8437
788	2731
789	9159
790	6731
791	16340
792	3781
793	7009
794	1224
795	23885
796	1604
797	6149
798	9570
799	18404
800	0
801	1361
802	7333
803	4491
804	19958
805	12966
806	1711
807	7236
808	482
809	6159
810	9751
811	120
812	4760
813	1117
814	11480
815	30664
816	10750
817	19502
818	2934
819	2763
820	10747
821	3037
822	3
823	16383
824	7156
825	1326
826	10232
827	1046
828	3077
829	3019
830	11977
831	2459
832	22912
833	555
834	7894
835	6697
836	16538
837	9075
838	3832
839	22551
840	8748
841	4190
842	52955
843	60223
844	39543
845	2985
846	21848
847	7835
848	5747
849	19415
850	7856
851	7093
852	519
853	6687
854	4752
855	638
856	2088
857	2077
858	579
859	792
860	4786
861	10875
862	1621
863	31307
864	8682
865	18957
866	36150
867	5334
868	7189
869	2884
870	8
871	4
872	10917
873	0
874	88301
875	447
876	7082
877	7139
878	18377
879	2178
880	217
881	21704
882	8059
883	39672
884	5661
885	6608
886	6546
887	22668
888	496
889	4330
890	2649
891	2622
892	5731
893	12272
894	3518
895	5806
896	302
897	15214
898	10280
899	0
900	19114
901	11262
902	4228
903	6644
904	3354
905	24181
906	2434
907	2542
908	4073
909	8431
910	176
911	8456
912	1595
913	2070
914	4091
915	10981
916	1057
917	2266
918	2784
919	3442
920	3016
921	1295
922	16259
923	3528
924	2784
925	7375
926	2297
927	46641
928	15440
929	798
930	12288
931	988
932	8
933	1721
934	5545
935	2832
936	2387
937	4857
938	11815
939	34233
940	4981
941	501
942	3878
943	0
944	6232
945	34589
946	23691
947	104204
948	23125
949	44485
950	9593
951	16336
952	2554
953	4460
954	13437
955	1734
956	276
957	12497
958	1572
959	3173
960	0
961	992
962	35398
963	7713
964	4014
965	31778
966	11472
967	7633
968	7074
969	27
970	7444
971	3303
972	15
973	4094
974	1292
975	4617
976	5313
977	2489
978	1369
979	2577
980	7218
981	5892
982	37627
983	10
984	7009
985	976
986	6760
987	762
988	24231
989	15048
990	12069
991	5870
992	3286
993	1371
994	4824
995	33145
996	198
997	4757
998	32096
999	4163
1000	16929
1001	14692
1002	2288
1003	1703
1004	2402
1005	18348
1006	8061
1007	207
1008	290
1009	1457
1010	2090
1011	7427
1012	3565
1013	819
1014	4273
1015	1094
1016	3949
1017	4515
1018	6692
1019	3762
1020	13
1021	11947
1022	8499
1023	20669
1024	76550
1025	18821
1026	13286
1027	85549
1028	1386
1029	13725
1030	42840
1031	2863
1032	18416
1033	16
1034	49833
1035	14902
1036	12202
1037	9313
1038	7694
1039	5189
1040	1799
1041	1376
1042	2908
1043	3662
1044	9281
1045	4518
1046	40373
1047	33873
1048	5868
1049	35174
1050	22624
1051	7750
1052	2297
1053	2817
1054	544
1055	2821
1056	10664
1057	58768
1058	6066
1059	27748
1060	16024
1061	16482
1062	15073
1063	43456
1064	15827
1065	8587
1066	119
1067	17464
1068	11208
1069	11675
1070	15115
1071	28664
1072	77541
1073	2395
1074	6358
1075	5736
1076	5916
1077	29632
1078	12275
1079	0
1080	4842
1081	13077
1082	39420
1083	11947
1084	2166
1085	1740
1086	4922
1087	3704
1088	12126
1089	6018
1090	14266
1091	4374
1092	9540
1093	5722
1094	36626
1095	2733
1096	2180
1097	10324
1098	8314
1099	8975
1100	9820
1101	26286
1102	4637
1103	1408
1104	5437
1105	163
1106	9132
1107	26560
1108	2
1109	2792
1110	4765
1111	7505
1112	753
1113	47247
1114	104881
1115	12016
1116	72
1117	3307
1118	6392
1119	5055
1120	64528
1121	23300
1122	4400
1123	20906
1124	79840
1125	930
1126	7717
1127	5258
1128	6634
1129	2568
1130	328
1131	63928
1132	1926
1133	6723
1134	15589
1135	6666
1136	1729
1137	282
1138	600
1139	12643
1140	20297
1141	198
1142	1352
1143	28158
1144	7764
1145	3600
1146	6588
1147	2132
1148	15237
1149	25773
1150	2545
1151	9980
1152	110823
1153	8735
1154	6174
1155	2642
1156	4805
1157	3336
1158	11836
1159	7860
1160	11197
1161	2121
1162	442
1163	1836
1164	11417
1165	13362
1166	18163
1167	8004
1168	1126
1169	12597
